CreditScore;Age;Tenure;EstimatedSalary;Exited
699;43;3;199378,58;1
534;42;9;12483,39;1
494;27;2;22404,64;0
497;35;7;92887,06;0
632;28;5;145157,97;0
724;31;5;134889,95;1
751;37;0;109309,29;0
733;42;9;169964,12;0
701;21;9;26327,42;0
525;33;4;55072,93;0
666;44;2;68574,88;1
653;29;2;41671,81;0
850;28;4;12409,01;0
646;52;6;68367,18;0
750;43;6;74564,41;0
764;24;7;26843,76;0
658;32;9;156774,75;0
727;32;1;46019,43;0
687;31;2;145411,39;0
631;33;2;158268,84;0
797;30;10;74637,57;0
650;25;7;28391,52;0
850;22;3;144385,54;0
676;40;2;95181,06;1
620;44;8;15627,51;0
576;52;9;148477,57;1
482;35;2;79957,95;0
695;39;5;102763,69;0
706;18;2;129654,22;0
668;32;2;40652,33;0
679;35;1;178291,09;0
703;45;5;131906,44;0
670;67;6;118607,4;0
590;76;5;13848,58;0
613;35;4;170903,4;0
742;60;4;13161,66;1
608;33;4;79304,38;1
571;40;10;121402,53;0
595;39;7;23305,01;0
745;48;10;74510,65;0
589;21;3;55601,44;0
749;37;10;134526,87;0
678;22;6;195424,01;0
603;46;2;59563,49;0
504;73;8;34595,58;0
739;40;5;60036,99;1
604;34;7;193021,49;0
612;35;3;48108,72;0
629;44;6;79082,76;0
652;42;3;37914,12;0
565;34;7;74593,84;0
707;49;10;82967,97;1
645;30;1;193441,23;0
762;34;8;191790,29;1
639;39;1;92455,96;0
709;22;0;155231,55;0
823;34;3;9217,92;0
817;46;0;87941,85;1
665;27;2;187508,06;0
646;39;0;171519,06;0
568;30;8;27012,0;0
850;62;1;70916,0;1
473;40;8;73073,68;0
731;41;9;88783,59;0
619;25;4;145524,36;0
715;42;2;21333,22;0
772;51;9;46675,51;1
686;31;1;4802,25;0
749;29;7;102975,72;1
781;27;7;175071,29;1
675;66;5;131970,86;0
730;29;2;14174,09;0
683;38;3;15378,75;0
554;51;7;179797,79;1
722;46;6;93917,68;1
689;67;9;99490,01;0
796;40;2;46415,09;0
447;32;10;151815,76;0
498;37;8;14865,05;0
663;27;8;188007,99;0
498;44;2;98175,74;0
627;32;1;106851,7;0
649;45;7;75204,21;0
738;29;9;141872,05;1
587;39;6;7103,71;0
655;32;6;9241,83;1
647;37;3;149517,71;1
776;37;1;196079,32;0
688;35;5;166165,93;1
605;32;9;55724,24;0
596;39;10;131768,98;0
427;33;8;13858,95;0
629;39;2;82774,07;0
496;29;2;55389,59;0
717;36;2;82336,73;0
777;23;6;163225,48;0
535;35;8;135536,72;0
744;29;1;82422,97;0
755;31;5;194660,78;0
593;45;6;55347,28;0
514;38;4;16717,11;1
721;40;9;160277,65;0
835;38;7;175905,97;0
682;64;10;66040,83;0
590;40;2;92198,05;0
653;37;3;134625,09;1
837;49;8;50974,57;0
841;27;8;171922,72;0
584;36;4;83058,14;0
769;29;4;188382,77;0
599;34;2;198030,24;0
698;47;5;1055,66;0
477;27;1;133173,19;0
477;34;8;189875,83;0
745;34;7;31802,92;0
749;35;3;132649,85;0
850;61;1;53067,83;1
528;22;5;961,57;0
750;33;2;71333,44;0
543;31;2;16658,76;0
579;59;3;74878,22;0
624;37;0;112104,55;0
595;46;5;48421,4;1
596;27;2;170320,58;0
431;44;2;37688,31;1
647;26;8;136592,24;1
640;31;9;48640,77;0
752;45;3;89773,45;0
710;41;9;42131,26;1
638;27;4;186523,72;1
660;28;2;41758,9;0
609;45;4;199256,98;0
596;54;0;153482,91;1
705;38;3;21177,1;0
444;36;7;138743,86;0
727;58;5;25881,0;1
496;32;4;66469,2;0
554;22;8;142670,61;0
537;26;7;103563,23;0
839;51;3;69101,23;1
700;43;0;59475,35;0
458;35;5;135287,74;0
850;28;2;38773,74;0
699;31;6;138396,32;0
615;44;9;110718,02;0
850;51;4;118545,49;1
604;40;1;123207,17;0
668;34;0;99984,86;0
594;38;10;58332,91;0
470;30;3;50906,65;0
701;41;0;127623,36;0
664;35;1;169665,79;0
477;30;6;194144,45;0
756;42;9;35673,42;0
625;40;7;177397,49;0
703;73;5;159677,46;0
646;30;7;153566,97;0
650;33;0;52411,99;0
664;31;9;79222,02;0
682;29;6;32589,89;1
725;44;10;93777,61;0
553;46;3;112549,99;1
576;39;9;191063,36;0
608;56;5;153810,41;0
850;39;0;105886,77;0
627;31;8;96131,47;0
667;44;2;15120,86;0
548;44;8;16989,77;0
774;76;4;143133,18;0
794;57;3;93336,93;1
497;55;7;9972,64;0
587;36;1;30579,82;0
850;29;10;199775,67;0
722;46;5;179908,71;0
555;35;1;101667,0;0
609;38;6;171430,16;0
734;39;6;112973,34;0
718;39;7;190746,38;0
645;49;5;187689,91;1
598;23;6;153229,19;0
628;50;4;14217,77;1
629;40;2;64849,74;1
739;58;1;160122,66;1
653;60;2;138160,11;1
711;28;8;64286,39;0
783;38;1;80178,54;1
681;38;6;101319,76;0
712;34;8;92794,61;0
554;48;7;63708,07;0
611;37;6;110782,88;0
560;41;4;10779,69;0
646;32;1;183289,22;0
680;34;3;66526,01;0
631;26;1;123697,95;0
746;36;9;155700,15;0
654;43;9;82081,35;0
687;33;9;121747,96;0
708;32;3;172810,51;0
679;32;0;159584,81;0
636;45;7;108402,54;0
695;45;9;77330,35;0
677;42;5;21007,96;0
720;34;6;9398,45;0
780;37;3;182156,81;1
653;36;3;110525,6;0
674;28;3;51536,99;0
620;40;5;49722,34;0
623;40;6;66119,07;0
547;29;6;37160,28;0
530;39;2;197923,05;0
746;34;4;65166,6;0
512;31;7;49326,07;0
630;40;8;42495,81;0
570;21;7;148087,62;0
605;39;6;9641,4;0
530;37;4;164844,37;0
813;25;5;132959,33;0
704;37;9;135088,58;0
565;31;2;4441,54;0
645;45;4;174916,85;1
526;32;6;1795,93;0
778;33;9;180249,94;1
677;72;8;153604,44;0
588;64;3;189703,65;0
488;22;6;66393,89;0
519;39;1;30709,03;0
709;31;6;71009,84;0
642;56;6;143049,72;1
710;34;8;1561,58;0
653;46;5;49707,85;0
743;71;0;29837,65;0
418;39;2;9041,71;0
670;33;9;198017,05;0
723;28;5;143481,85;0
549;45;6;146372,51;0
543;42;5;101905,34;0
595;37;2;134767,13;0
673;25;3;103573,96;0
741;21;9;139259,54;0
508;41;5;187776,49;0
662;59;2;8059,44;1
752;36;2;124354,92;0
809;36;9;109135,11;0
575;30;2;82222,86;0
591;40;1;136767,16;1
643;45;9;155516,35;0
698;55;8;144584,29;0
496;29;4;164806,89;0
597;44;8;109153,04;0
603;46;4;86190,34;0
655;37;1;106040,97;0
431;63;6;168008,17;0
620;70;3;33350,26;1
782;35;4;119565,34;0
581;46;2;188492,82;0
553;53;5;165378,66;1
658;44;2;14178,73;0
686;43;2;97847,05;0
539;36;6;118959,64;0
685;50;6;50664,07;1
850;29;1;152996,89;0
763;39;7;19458,75;0
634;43;3;115268,86;0
567;59;3;25843,7;1
539;39;3;147662,33;0
764;41;7;134878,34;0
653;40;0;35795,85;0
566;44;5;66462,79;0
714;29;6;69578,49;0
580;65;1;103182,46;0
548;29;5;177017,39;0
646;36;6;53217,3;0
622;52;9;162756,29;1
706;35;8;42181,68;0
680;23;5;31714,08;0
698;37;5;25017,28;0
581;46;1;104272,04;0
728;45;3;84300,4;1
707;32;4;136877,24;0
761;26;1;199409,19;0
483;41;1;163147,99;1
736;25;9;136497,28;0
716;66;5;10070,4;1
654;32;9;190068,53;1
649;20;5;58309,54;0
649;46;5;76946,6;0
612;31;8;54129,86;0
657;40;10;52990,7;0
511;31;5;161854,98;0
682;61;10;172141,33;0
748;58;9;124429,19;0
554;43;5;24983,39;0
794;28;5;86699,98;0
807;47;9;125440,11;1
594;34;7;9443,15;0
652;33;3;195877,06;0
729;34;9;105409,31;0
625;39;2;100403,05;0
597;60;0;48502,88;0
657;38;5;47019,66;1
633;43;5;48249,88;0
663;49;7;84358,71;1
535;47;0;145986,35;0
702;29;10;88550,28;0
712;33;2;3061,0;0
607;31;8;43196,5;0
476;37;4;55775,84;1
748;23;8;134077,71;0
815;35;4;198490,33;0
602;32;10;116052,92;0
649;40;4;123202,99;0
551;27;2;85129,77;1
509;30;6;180598,86;0
685;40;7;198694,2;0
536;22;5;42934,43;0
711;38;3;114793,45;0
761;27;8;63297,7;0
535;49;3;61820,41;1
566;22;7;102246,0;0
620;21;9;154882,79;0
837;37;6;140723,05;0
685;40;7;72852,74;1
673;65;0;85733,33;0
638;24;1;162597,15;0
614;46;4;74379,57;1
626;44;2;173117,22;1
834;38;8;66485,26;0
691;24;6;92811,2;0
706;38;8;46635,11;0
633;37;7;124830,11;0
644;32;8;167087,34;1
666;30;7;163625,56;0
708;32;10;172129,26;0
496;59;7;163141,18;1
730;38;0;94003,11;0
696;40;3;138351,68;0
809;80;8;34164,05;0
701;33;7;97794,71;0
604;30;5;75786,55;0
665;39;10;136812,02;0
639;60;5;84361,72;1
696;19;1;2766,63;0
520;38;5;163185,76;0
545;53;5;180598,28;1
634;29;8;69849,55;0
750;26;1;19921,72;0
530;41;4;147606,71;0
589;59;2;126160,24;1
654;37;6;47046,72;0
648;43;7;143668,58;0
835;45;3;152577,62;0
446;39;1;191350,48;0
514;66;9;14234,31;0
694;33;4;77906,87;0
554;46;4;57320,92;0
720;57;1;27145,73;1
641;51;2;26912,72;1
813;32;1;26476,18;0
480;40;6;79329,7;0
811;46;9;13464,64;1
715;32;3;114149,8;0
620;31;2;135171,6;0
721;42;4;1187,88;0
772;48;6;184564,67;1
680;44;0;33391,38;0
535;38;8;9238,35;0
655;20;7;28029,54;0
660;63;8;42790,29;0
762;56;10;77142,42;1
662;39;5;146219,9;0
463;41;8;70127,93;0
501;27;4;132104,76;0
603;42;6;90437,87;0
688;37;7;113926,31;0
430;38;9;12050,77;0
632;48;6;64345,61;1
601;42;4;199242,65;0
769;38;2;75578,67;0
551;42;2;43435,43;1
841;52;5;183239,71;1
469;31;6;146213,75;1
479;27;2;40315,27;0
701;37;8;16966,73;0
593;36;2;80608,12;0
738;38;5;19233,41;0
635;31;1;135382,23;0
658;32;8;80410,68;0
687;36;5;17696,22;0
650;37;9;17974,08;0
720;21;2;180712,28;0
602;63;7;56323,21;0
618;33;4;77550,18;0
803;41;9;166957,82;0
793;63;9;184243,25;0
616;41;10;114072,91;0
550;51;5;153917,41;0
602;56;3;4176,17;1
452;60;6;142963,29;0
655;28;3;76844,23;0
510;26;6;159742,33;0
557;39;8;177944,64;0
676;37;10;166678,28;0
640;29;4;44904,26;0
529;31;6;10625,91;0
559;45;8;169781,45;1
689;58;5;49848,86;0
626;39;10;51467,92;1
697;30;1;735,79;0
823;44;1;182495,7;0
565;32;4;118740,37;0
631;23;3;13813,24;0
646;34;3;130500,65;0
676;48;1;14152,15;0
850;54;4;66963,15;0
810;38;9;93261,69;0
581;30;0;196582,28;0
718;35;2;43024,64;0
713;43;5;130001,13;0
672;50;1;12106,82;1
781;33;3;42556,33;0
656;47;1;197961,93;0
583;31;4;12538,92;0
808;37;2;35140,49;1
721;33;5;117626,9;0
778;29;6;62454,01;1
850;45;4;109089,04;0
693;39;4;142331,39;0
520;34;4;193209,11;0
759;31;4;47832,82;0
637;60;3;70174,03;0
755;40;2;176768,59;0
662;47;6;129392,75;0
503;37;8;97893,32;0
599;39;2;176142,09;0
583;40;4;114093,73;0
764;48;1;158323,81;1
513;29;10;25514,77;0
730;62;5;61513,87;0
820;34;10;59553,34;0
597;26;7;110253,2;0
637;32;5;148769,08;0
696;34;9;8236,78;0
635;37;9;11407,58;0
673;57;4;49684,09;0
662;33;3;68064,83;0
683;41;0;163911,32;0
850;55;6;944,41;1
815;28;6;185547,71;0
671;34;10;140509,86;0
601;40;3;164652,02;1
709;39;9;73641,86;0
702;28;1;40321,87;0
558;40;6;173844,89;0
691;40;1;145613,17;0
700;30;9;174971,64;0
667;33;4;131834,75;0
624;54;3;110498,1;1
580;23;5;196241,43;0
571;31;3;194667,92;0
561;37;5;83093,25;0
529;28;9;52545,24;0
670;36;7;59571,5;0
666;21;1;99818,31;0
628;42;7;172967,87;0
577;60;10;178616,73;0
652;38;1;159649,44;0
678;26;5;60941,27;1
692;49;9;178342,63;0
675;32;10;191545,65;0
712;52;9;117977,45;1
639;37;5;49637,65;0
618;48;7;13921,82;1
554;39;2;173197,12;0
533;47;9;137696,25;0
540;28;6;80698,54;0
704;33;3;73018,74;0
678;43;5;79649,62;0
712;29;3;166194,53;0
651;44;2;102530,35;1
789;51;3;74265,38;0
775;32;8;125898,39;0
564;40;7;83681,2;0
841;33;7;99505,75;0
850;39;0;92748,16;0
637;63;5;28092,77;1
500;45;2;126145,08;0
655;44;8;188593,98;0
666;33;2;56410,17;0
658;24;2;84694,49;0
749;66;6;195429,92;0
654;32;6;137898,57;0
623;39;1;78774,36;0
761;33;6;148779,41;0
627;44;6;35300,08;1
757;31;8;197077,36;0
695;53;8;70140,8;1
726;34;3;196288,46;0
587;41;8;1557,82;0
605;43;8;23970,13;0
850;62;5;180243,56;0
850;38;0;148977,72;0
751;29;3;39934,41;0
627;37;7;133031,96;0
736;43;4;52856,88;0
652;74;5;937,15;0
627;35;7;193022,44;0
636;34;1;37490,84;0
775;60;7;111558,7;0
850;45;5;5669,31;1
850;34;8;68106,29;0
516;37;8;101834,58;0
513;42;10;73151,25;0
673;69;3;37196,15;0
564;27;6;7819,76;0
636;35;2;23129,46;0
712;29;3;189680,79;0
568;51;4;66586,56;0
741;43;0;2920,63;1
754;39;8;87684,93;0
709;32;7;199418,02;0
510;32;1;28515,17;0
716;33;2;92916,53;0
607;36;10;198313,69;0
656;26;4;36308,93;0
550;52;5;41730,37;1
486;26;2;31399,4;0
598;59;8;60192,14;1
675;35;8;29062,25;0
755;29;4;28805,09;0
656;32;5;133814,28;0
644;47;9;151902,78;0
598;32;4;167376,26;0
850;31;3;31022,56;0
679;36;1;188997,08;0
632;60;2;2085,32;0
550;45;0;70399,71;0
572;54;9;195771,95;0
626;47;2;166475,44;1
625;57;7;84106,17;1
515;58;2;81436,68;1
612;35;1;83256,26;1
628;39;8;117523,41;0
529;43;5;79476,63;0
668;46;7;173052,19;0
526;30;9;100995,68;0
791;52;7;122782,5;0
573;27;2;11631,34;0
565;38;5;168303,55;0
604;47;8;9308,1;1
656;37;7;153157,97;0
447;44;5;75408,24;0
682;55;9;153356,8;1
437;28;2;152987,42;0
792;47;0;5557,88;1
627;25;4;194313,93;0
767;34;8;94767,77;0
686;26;7;1540,89;0
789;53;1;5036,39;1
794;56;9;71776,76;0
587;35;5;23481,69;1
589;19;9;143022,31;1
543;25;1;161407,48;0
589;45;1;125939,22;1
701;23;5;76611,33;0
850;40;6;136985,08;1
726;51;8;140937,91;1
767;47;2;48161,18;1
648;36;8;130041,45;0
651;36;8;91652,43;0
633;36;6;125961,48;0
740;37;9;73225,31;0
592;34;9;20460,2;0
670;41;10;81602,02;0
628;36;3;8742,91;0
745;47;5;145789,71;0
705;32;3;129576,99;0
559;42;7;190040,29;0
595;29;6;87771,06;0
492;35;4;39519,53;0
498;29;9;190035,83;0
655;39;6;148948,52;0
636;39;3;184691,77;0
634;45;2;143458,31;0
793;63;0;27166,75;0
526;50;5;159456,87;1
768;26;5;70454,79;1
540;64;1;95421,0;0
732;34;8;187985,85;0
617;30;8;92621,9;0
637;54;5;150836,98;0
573;26;8;90177,3;0
531;44;3;34416,79;0
489;38;5;85231,88;0
601;35;2;118983,18;0
452;33;7;111868,23;0
728;29;1;83056,22;0
590;27;8;1676,92;0
490;29;4;32089,57;0
596;76;9;13455,43;0
635;29;1;24865,54;0
782;35;7;117644,36;0
790;37;3;98897,32;0
587;40;2;106174,7;1
794;46;8;46386,37;0
515;41;8;185054,14;0
746;24;10;47997,39;0
667;56;8;130846,79;1
709;32;4;40861,55;0
536;35;8;171840,24;1
711;41;3;101455,07;0
753;46;8;90747,94;1
748;44;4;2048,55;0
623;57;7;84421,34;0
465;33;5;78698,09;0
640;34;3;168544,85;0
562;75;5;39351,64;0
502;42;0;28204,98;1
536;32;7;22375,14;0
670;32;4;134942,45;0
775;51;2;134901,57;0
759;30;4;8693,8;0
604;33;3;42437,75;0
766;62;7;5893,23;1
554;41;4;36242,19;0
487;53;10;90076,85;0
725;35;7;150507,43;0
732;42;2;87422,15;0
623;40;5;192867,4;0
781;42;3;175674,01;0
714;53;1;72496,05;1
577;31;4;145250,43;0
731;37;1;180712,52;0
650;23;5;180622,43;0
779;32;10;86306,75;0
706;46;2;150156,82;1
733;44;3;101617,43;0
579;42;3;85424,34;0
476;34;8;197221,81;1
775;40;9;70196,57;0
538;68;9;110440,5;1
602;38;7;124389,61;0
615;30;8;3183,15;0
700;28;3;146723,72;0
615;32;1;2139,25;0
544;44;2;69228,2;1
573;56;3;115462,27;1
555;50;7;62375,1;0
692;31;2;91829,17;1
476;40;4;182547,04;0
770;46;9;14725,36;0
641;40;7;126996,67;0
705;35;5;133991,11;1
784;38;5;169920,92;0
727;52;1;80259,67;1
576;41;4;191035,18;1
646;69;10;40421,87;0
638;34;5;155643,04;0
632;30;1;78670,52;0
850;44;7;104240,77;1
492;28;9;95957,09;0
673;77;10;59595,66;0
609;34;7;46266,63;0
701;36;7;189085,07;0
651;34;4;123954,15;0
508;31;8;129803,08;0
616;43;3;18761,92;1
489;34;5;43540,59;0
567;45;1;62193,92;0
714;27;3;129130,09;0
678;30;1;16146,0;0
581;55;6;22442,13;0
748;60;3;78194,37;0
781;19;3;124297,32;0
691;21;3;104648,58;0
507;31;2;166423,66;1
724;34;6;157137,23;0
705;57;3;34134,14;0
708;64;5;112520,07;1
580;38;9;128481,5;1
850;38;5;16491,64;0
714;25;2;132979,43;0
559;43;1;196645,87;0
577;44;8;127506,76;0
647;35;3;147930,46;0
554;30;6;179689,05;1
549;54;5;2619,64;1
528;26;10;166799,93;0
720;46;3;133516,51;1
743;41;7;163736,09;1
615;24;8;179488,41;1
635;44;2;113291,75;0
686;45;3;64907,48;1
840;36;6;141364,27;0
695;43;1;101141,28;0
564;26;7;183490,99;0
805;31;4;4798,12;0
558;45;4;131807,14;0
657;39;4;97192,76;0
641;42;7;164128,58;0
755;36;8;176809,87;0
483;48;1;110059,38;0
545;44;2;108398,63;0
678;66;8;47117,03;0
781;48;9;124720,68;1
571;22;3;53328,7;0
634;35;10;82634,41;0
523;27;8;147059,16;0
501;40;2;141946,92;0
662;74;6;123583,85;0
573;50;0;155915,24;1
648;33;5;29076,27;0
662;22;2;97382,8;0
725;39;4;57643,55;0
563;35;2;66006,75;1
628;31;0;72350,47;0
546;45;2;197789,83;1
688;41;2;65520,74;0
850;41;8;31825,84;0
614;34;5;185561,89;0
719;37;9;25803,59;1
757;71;0;154337,47;0
669;29;7;138145,62;0
438;59;7;51565,98;1
492;39;7;71323,23;0
622;39;9;38882,34;0
645;42;4;676,06;0
728;37;0;72203,8;0
651;35;2;174094,24;0
783;42;2;2150,22;0
732;67;1;177783,04;0
553;39;1;44363,42;0
660;30;7;96847,91;0
670;40;3;148579,43;1
718;38;7;38308,34;0
787;51;0;142538,31;0
775;38;6;153122,58;0
479;24;6;169505,83;0
660;20;6;57929,9;0
721;68;4;175399,14;0
659;39;8;107964,36;0
743;39;8;94263,44;0
670;45;9;155921,81;1
766;34;6;137995,66;1
845;38;2;179631,85;0
710;46;10;166586,99;1
602;43;2;115116,35;1
604;43;2;23881,62;0
564;35;9;105837,38;0
637;27;7;101418,05;0
527;31;1;182266,01;0
687;34;7;28698,17;0
756;41;6;50422,36;1
503;42;9;151336,96;0
657;42;5;112979,6;1
666;40;2;36371,27;0
615;39;5;52166,25;0
712;27;8;147261,58;0
764;24;0;88724,49;0
471;42;3;190531,77;0
608;27;4;199953,33;0
682;47;10;144290,97;0
587;32;3;130514,78;0
714;35;6;53954,24;0
630;31;1;169802,73;0
648;28;8;146851,73;0
785;40;3;96832,82;0
601;47;1;57553,02;0
717;28;1;74800,99;0
707;44;6;192542,17;0
771;23;7;72990,62;0
602;35;5;31050,02;0
626;38;7;52795,56;1
588;59;4;27435,41;0
616;42;6;150266,81;0
621;33;4;40299,23;0
674;26;6;149369,41;0
633;46;3;120250,58;0
698;64;1;84760,32;1
508;26;7;156424,4;0
736;24;0;109355,73;1
672;68;0;184936,77;0
613;21;7;36560,51;0
712;32;9;165693,06;0
624;38;3;163666,85;0
676;38;1;35644,79;0
683;32;0;188203,58;0
489;31;7;6120,84;0
739;29;1;164484,78;0
701;37;3;164268,28;0
666;50;7;140136,1;1
565;40;1;121084,27;0
666;36;3;35156,54;0
633;59;2;103159,11;0
578;34;4;74858,3;0
812;49;8;91556,57;1
809;33;8;199203,21;0
615;36;6;27011,8;1
684;31;8;188637,05;0
544;40;8;61581,2;0
713;47;1;197529,23;0
633;37;2;182258,17;0
672;23;10;80778,5;0
661;35;5;155394,52;0
749;28;3;3408,7;0
635;32;8;19367,98;1
850;70;1;62282,99;1
641;41;6;65396,79;0
633;30;2;139712,81;0
413;35;2;60972,84;0
538;31;1;1375,46;0
437;39;0;22191,82;0
612;33;5;8973,67;1
516;53;1;118502,34;1
826;56;8;161802,82;1
660;23;6;90494,72;0
646;29;4;15470,91;0
767;36;3;65147,27;0
640;40;8;157886,6;0
778;33;1;85439,73;0
679;52;9;54038,62;0
549;31;4;25684,85;0
598;47;2;186116,54;0
655;45;0;166830,71;0
494;30;3;27886,06;0
653;42;1;5768,32;0
539;38;8;80575,44;1
645;37;1;68987,55;0
751;34;9;27097,82;0
528;35;3;199320,77;0
696;31;3;5566,6;0
716;44;6;133871,83;0
602;35;8;152843,53;0
647;64;1;41800,18;0
850;61;3;92053,75;0
590;32;0;100717,54;0
825;32;1;42935,15;0
850;31;6;149170,92;0
789;32;7;107499,39;0
701;42;6;153342,38;0
713;47;1;107825,08;1
570;30;2;47952,45;0
536;44;4;131007,18;0
771;32;9;33143,04;0
512;75;2;123304,62;0
698;45;5;141970,02;1
656;33;7;37136,15;0
761;37;7;199293,01;0
709;30;5;161388,22;0
597;66;3;70532,53;0
592;28;2;144290,25;0
599;41;1;96069,82;0
572;35;1;185662,84;0
611;43;9;17913,25;0
634;45;2;101039,53;1
666;51;2;156953,54;1
696;41;8;28276,83;0
669;38;8;84049,16;0
726;30;8;147822,44;0
497;32;8;9497,99;1
750;39;7;87067,73;0
850;29;7;23237,25;0
617;38;7;27239,28;0
652;46;10;151481,86;1
560;27;7;114669,79;0
629;39;5;116748,14;0
660;52;4;90877,76;0
676;38;8;133692,88;0
581;43;9;30662,91;0
798;34;9;191395,88;0
705;38;1;106648,58;0
714;31;6;50899,91;0
664;44;8;115452,51;1
697;43;7;64139,1;0
609;37;6;22030,72;0
548;38;0;38434,73;0
850;39;6;42774,84;1
656;41;2;158973,77;0
727;37;9;34551,35;1
642;55;7;101515,76;0
710;31;5;9561,73;0
710;33;1;168313,17;0
718;37;7;55100,09;0
586;32;1;31830,06;0
617;36;7;71519,4;0
630;28;9;32599,35;0
791;42;10;139946,68;1
673;39;8;110468,51;0
477;36;3;74042,0;0
662;37;5;151871,84;0
850;37;9;199693,84;1
635;58;1;58907,08;1
537;59;9;103799,77;1
579;39;3;93835,64;0
651;46;4;156425,57;1
610;25;2;123723,83;0
581;30;1;199464,08;0
592;39;7;83084,33;0
688;35;6;25488,43;1
681;18;1;9596,4;0
658;37;3;70370,24;0
792;34;1;86330,32;0
528;62;7;168507,68;1
624;36;0;111605,9;0
562;31;4;143317,42;0
678;36;1;27619,06;0
705;64;3;146573,66;1
650;23;4;69055,45;0
593;46;2;54453,72;0
652;40;4;33524,6;0
554;27;4;135083,73;0
584;32;8;137439,34;0
516;33;7;11205,5;0
789;43;9;60176,1;0
598;20;8;29552,7;0
669;30;7;188795,85;0
645;24;3;11638,17;0
659;32;9;93155,75;0
833;29;1;48986,18;0
697;40;7;116951,1;0
580;39;3;137041,26;0
691;38;1;44653,5;0
534;52;1;104035,41;1
478;32;6;110593,62;0
572;47;2;36099,7;0
501;37;4;12470,3;0
624;38;8;95403,41;0
595;39;9;151757,81;0
603;30;8;47536,46;0
602;25;0;101274,17;0
500;34;6;140268,45;0
422;41;6;11663,09;0
615;35;7;150784,29;0
635;78;6;119400,08;0
711;32;1;126188,42;0
834;36;8;89983,02;1
633;44;7;29761,29;0
650;31;1;27073,81;0
743;65;2;96399,67;1
567;38;6;45422,89;0
706;46;4;108699,59;1
638;46;9;38967,29;0
641;38;3;116466,19;0
574;34;5;17993,43;0
642;30;8;43250,54;0
722;35;1;125240,8;0
623;23;1;191415,94;0
681;25;5;90860,97;0
530;34;8;141872,52;0
797;55;10;49418,87;1
653;51;3;170426,65;1
850;42;8;51016,02;1
581;34;1;81175,25;0
589;38;8;99106,97;0
555;48;3;79134,78;0
748;49;7;163550,58;1
745;46;7;67769,94;0
730;34;1;126592,01;0
565;44;1;89602,81;0
778;37;3;179421,84;0
812;24;10;156906,15;0
526;42;1;168486,02;0
708;47;0;132730,07;1
680;33;2;39057,67;0
567;43;2;174606,35;0
564;48;5;79259,77;0
709;24;3;168515,61;0
629;46;1;161125,67;1
510;45;10;77878,62;0
506;32;3;80823,02;0
605;39;7;119348,28;0
650;32;1;178331,36;0
850;49;8;119174,88;1
489;38;2;82662,73;0
659;30;8;40441,1;0
753;43;5;109881,71;0
477;48;8;157937,35;0
610;45;3;38276,84;1
619;33;2;65222,48;0
619;31;2;2181,94;0
758;30;3;156249,06;0
516;50;7;45591,23;0
789;27;8;79458,12;0
687;44;9;103042,2;1
485;34;3;70209,83;0
446;25;3;176743,51;0
597;60;0;10703,53;1
712;74;5;151425,82;0
522;34;3;3894,34;0
805;26;8;28861,69;0
781;28;4;177703,15;0
689;57;4;136649,8;1
670;31;1;175894,24;0
670;33;2;76257,46;0
524;25;7;193668,49;0
734;39;3;125671,29;0
489;51;3;174098,28;1
578;31;5;187866,21;1
622;39;9;100862,36;0
843;38;8;10804,04;0
687;48;4;170893,85;0
700;28;8;22698,56;0
410;50;2;89822,48;0
537;41;0;175262,49;0
780;43;0;15705,27;0
652;58;6;170025,43;0
620;35;0;17242,79;0
697;23;10;79734,23;0
786;35;3;92712,97;0
850;39;5;99689,48;0
749;54;3;93336,3;1
445;31;7;175893,53;0
443;50;3;42840,18;1
637;41;2;140298,24;0
616;45;6;144000,59;1
756;23;1;113408,11;0
644;33;2;96420,58;0
850;41;1;125806,3;0
703;38;9;65720,92;0
684;42;3;31002,03;0
706;48;10;158248,71;1
580;61;8;94677,83;0
777;35;3;17257,72;0
676;48;3;101397,86;0
708;44;2;84870,23;0
809;24;7;183515,13;0
588;38;1;75969,19;0
623;43;1;146379,3;0
537;42;1;127154,8;0
536;53;2;2019,78;1
769;48;2;197885,72;0
690;33;5;138017,68;0
771;45;0;170984,97;1
497;24;6;55859,27;0
622;37;4;4459,5;0
602;30;9;102135,92;0
543;32;7;112771,95;0
520;45;7;32903,93;0
669;37;1;162260,93;0
631;41;0;87959,83;0
537;48;4;166476,95;1
732;62;2;25438,87;0
844;56;5;157230,06;1
838;35;0;197305,91;0
652;27;10;44435,76;0
660;33;0;181051,99;0
692;44;8;159069,37;0
588;35;0;155485,24;0
533;22;10;43852,05;0
850;43;4;140071,57;0
511;27;8;49089,36;0
530;44;6;55893,37;0
554;31;1;192660,55;0
585;40;3;137028,51;0
754;39;3;34430,16;0
474;54;3;108409,17;1
837;35;0;145325,32;0
567;23;9;81425,61;0
800;38;1;51553,43;0
646;18;10;52795,15;0
627;38;8;84270,09;0
505;26;8;145011,62;0
566;35;1;66245,44;1
619;33;3;36446,74;0
757;44;4;137136,29;0
648;32;0;117323,31;0
621;42;8;74157,71;0
543;49;6;104253,56;0
658;43;7;2748,72;0
633;50;7;195937,16;0
648;19;1;22101,86;0
501;40;5;126535,92;0
683;42;4;44692,63;1
619;38;1;112442,63;1
705;35;3;66331,01;0
638;53;1;16657,68;1
