Temperature,Fuel_Price,CPI,Unemployment,High_Sales
48.91,3.498,194.9459724,6.232,0
39.97,3.491,195.0261012,6.232,0
46.99,3.548,195.1789994,6.232,0
41.97,3.55,195.3318977,6.232,0
33.43,3.527,195.4847959,6.232,0
29.56,3.505,195.6376941,6.232,0
31.73,3.479,195.7184713,6.232,0
31.39,3.424,195.7704,6.232,0
27.83,3.378,195.8223287,6.232,0
14.44,3.331,195.8742575,6.232,0
22.5,3.266,195.9841685,6.232,0
20.79,3.173,196.1713893,6.232,0
23.91,3.119,196.3586101,6.232,0
26.49,3.095,196.5458309,6.162,0
19.55,3.077,196.7330517,6.162,0
29.3,3.055,196.7796652,6.162,0
28.17,3.038,196.8262786,6.162,0
25.53,3.031,196.8728921,6.162,0
23.69,3.103,196.9195056,6.162,0
31.19,3.113,196.9432711,6.162,0
26.21,3.129,196.9499007,6.162,0
23.4,3.191,196.9565303,6.162,0
28.16,3.286,196.9631599,6.162,0
38.02,3.486,197.0457208,6.162,0
38.7,3.664,197.2295234,6.162,0
48.29,3.75,197.4133259,6.162,0
48.93,3.854,197.5971285,6.169,0
45.83,3.901,197.780931,6.169,0
43.61,3.936,197.7227385,6.169,0
59.69,3.927,197.664546,6.169,0
51.34,3.903,197.6063534,6.169,0
53.57,3.87,197.5481609,6.169,0
56.74,3.837,197.5553137,6.169,0
57.36,3.804,197.5886046,6.169,0
58.97,3.764,197.6218954,6.169,0
65.43,3.741,197.6551863,6.169,0
65.36,3.723,197.692292,6.169,0
70.41,3.735,197.7389345,6.169,0
77.31,3.693,197.785577,6.169,0
70.49,3.646,197.8322195,6.061,0
70.29,3.613,197.8788621,6.061,0
68.43,3.585,197.9290378,6.061,0
69.0,3.57,197.9792136,6.061,0
68.59,3.528,198.0293893,6.061,0
70.24,3.509,198.0795651,6.061,0
62.07,3.545,198.1001057,6.061,0
61.44,3.558,198.0984199,6.061,0
64.19,3.556,198.0967341,6.061,0
60.09,3.596,198.0950484,6.061,0
56.69,3.659,198.1267184,6.061,0
56.48,3.765,198.358523,6.061,0
51.4,3.789,198.5903276,6.061,0
50.46,3.779,198.8221322,5.847,0
43.26,3.76,199.0539368,5.847,0
40.59,3.75,199.1481963,5.847,0
40.99,3.686,199.2195317,5.847,0
23.11,2.666,126.4420645,6.548,0
18.36,2.671,126.4962581,6.548,0
25.06,2.654,126.5262857,6.548,0
15.64,2.667,126.5522857,6.548,0
31.58,2.681,126.5782857,6.548,0
29.71,2.733,126.6042857,6.548,0
33.96,2.782,126.6066452,6.548,0
35.59,2.819,126.6050645,6.548,0
36.94,2.842,126.6034839,6.635,0
34.05,2.877,126.6019032,6.635,0
45.22,2.915,126.5621,6.635,0
52.25,2.936,126.4713333,6.635,1
43.82,2.941,126.3805667,6.635,0
40.26,2.948,126.2898,6.635,0
47.28,2.962,126.2085484,6.635,0
53.94,2.95,126.1843871,6.635,0
48.19,2.908,126.1602258,6.635,0
53.79,2.871,126.1360645,6.635,0
57.14,2.841,126.1119032,6.635,0
54.94,2.819,126.114,6.635,0
62.64,2.82,126.1266,6.635,0
68.98,2.814,126.1392,6.697,0
62.41,2.802,126.1518,6.697,0
65.66,2.791,126.1498065,6.697,0
69.66,2.797,126.1283548,6.697,0
69.96,2.797,126.1069032,6.697,0
70.53,2.802,126.0854516,6.697,0
65.17,2.837,126.064,6.697,0
67.04,2.85,126.0766452,6.697,0
65.03,2.854,126.0892903,6.697,0
57.86,2.868,126.1019355,6.697,0
56.28,2.87,126.1145806,6.697,1
58.53,2.875,126.1454667,6.697,0
58.39,2.872,126.1900333,6.697,0
60.07,2.853,126.2346,6.885,0
58.06,2.841,126.2791667,6.885,0
47.35,2.845,126.3266774,6.885,0
47.95,2.849,126.3815484,6.885,0
39.87,2.841,126.4364194,6.885,0
42.54,2.831,126.4912903,6.885,0
36.32,2.831,126.5461613,6.885,0
36.31,2.842,126.6072,6.885,0
19.03,2.83,126.6692667,6.885,1
22.47,2.812,126.7313333,6.885,0
31.64,2.817,126.7934,6.885,1
25.13,2.842,126.8794839,6.885,1
26.58,2.846,126.9835806,6.885,1
20.79,2.868,127.0876774,6.885,0
6.23,2.891,127.1917742,6.866,1
16.57,2.903,127.3009355,6.866,0
26.62,2.934,127.4404839,6.866,0
22.16,2.96,127.5800323,6.866,0
11.29,2.974,127.7195806,6.866,0
14.19,3.034,127.859129,6.866,0
26.86,3.062,127.99525,6.866,0
24.36,3.12,128.13,6.866,0
24.21,3.23,128.26475,6.866,0
32.42,3.346,128.3995,6.866,0
34.48,3.407,128.5121935,6.866,0
36.71,3.435,128.6160645,6.866,0
39.38,3.487,128.7199355,6.774,0
39.16,3.547,128.8238065,6.774,0
39.98,3.616,128.9107333,6.774,0
42.24,3.655,128.9553,6.774,1
40.14,3.683,128.9998667,6.774,0
45.66,3.744,129.0444333,6.774,0
49.26,3.77,129.089,6.774,0
51.93,3.802,129.0756774,6.774,0
51.04,3.778,129.0623548,6.774,0
49.61,3.752,129.0490323,6.774,0
54.57,3.732,129.0357097,6.774,0
56.61,3.704,129.0432,6.774,0
60.99,3.668,129.0663,6.774,0
67.39,3.613,129.0894,6.745,0
70.6,3.563,129.1125,6.745,0
67.93,3.553,129.1338387,6.745,0
69.82,3.563,129.1507742,6.745,0
68.59,3.574,129.1677097,6.745,0
65.71,3.595,129.1846452,6.745,0
64.79,3.606,129.2015806,6.745,0
67.59,3.578,129.2405806,6.745,0
72.04,3.57,129.2832581,6.745,0
69.31,3.58,129.3259355,6.745,0
61.94,3.619,129.3686129,6.745,1
61.48,3.641,129.4306,6.745,1
56.96,3.648,129.5183333,6.745,0
61.4,3.623,129.6060667,6.745,0
54.4,3.592,129.6938,6.617,0
47.69,3.567,129.7706452,6.617,0
47.27,3.579,129.7821613,6.617,0
41.89,3.567,129.7936774,6.617,0
37.52,3.538,129.8051935,6.617,0
27.61,3.513,129.8167097,6.617,0
32.93,3.489,129.8268333,6.617,0
32.81,3.445,129.8364,6.617,1
26.47,3.389,129.8459667,6.617,0
17.56,3.341,129.8555333,6.617,1
21.07,3.282,129.8980645,6.617,1
18.76,3.186,129.9845484,6.617,1
26.73,3.119,130.0710323,6.617,0
27.64,3.08,130.1575161,6.403,1
20.28,3.056,130.244,6.403,0
27.26,3.047,130.2792258,6.403,0
29.99,3.058,130.3144516,6.403,0
26.26,3.077,130.3496774,6.403,0
23.63,3.116,130.3849032,6.403,0
30.76,3.119,130.4546207,6.403,0
30.01,3.145,130.5502069,6.403,0
26.28,3.242,130.6457931,6.403,0
32.02,3.38,130.7413793,6.403,0
43.69,3.529,130.8261935,6.403,0
40.69,3.671,130.8966452,6.403,0
45.29,3.734,130.9670968,6.403,0
43.92,3.793,131.0375484,6.235,1
46.94,3.833,131.108,6.235,0
47.69,3.845,131.1173333,6.235,1
59.11,3.842,131.1266667,6.235,0
48.86,3.831,131.136,6.235,0
49.96,3.809,131.1453333,6.235,0
59.67,3.808,131.0983226,6.235,1
55.69,3.801,131.0287742,6.235,1
54.13,3.788,130.9592258,6.235,0
60.51,3.776,130.8896774,6.235,1
56.67,3.756,130.8295333,6.235,1
62.9,3.737,130.7929,6.235,1
71.14,3.681,130.7562667,6.235,1
68.91,3.63,130.7196333,5.936,1
72.94,3.595,130.683,5.936,0
70.59,3.556,130.7012903,5.936,0
74.2,3.537,130.7195806,5.936,0
72.94,3.512,130.737871,5.936,0
73.29,3.509,130.7561613,5.936,0
70.98,3.545,130.7909677,5.936,0
68.89,3.582,130.8381613,5.936,0
68.07,3.624,130.8853548,5.936,0
61.99,3.689,130.9325484,5.936,1
59.64,3.749,130.9776667,5.936,1
58.43,3.821,131.0103333,5.936,0
57.77,3.821,131.043,5.936,1
52.81,3.815,131.0756667,5.527,0
44.82,3.797,131.1083333,5.527,0
48.16,3.781,131.1499677,5.527,0
39.94,3.755,131.1930968,5.527,0
21.33,2.788,131.5279032,9.202,1
26.41,2.771,131.5866129,9.202,1
30.91,2.747,131.637,9.202,1
35.42,2.753,131.686,9.202,1
37.17,2.766,131.735,9.202,1
42.39,2.805,131.784,9.202,1
45.42,2.834,131.8242903,9.202,1
47.55,2.831,131.863129,9.202,1
45.63,2.826,131.9019677,9.269,1
59.91,2.849,131.9408065,9.269,1
50.26,2.885,131.9809,9.269,1
50.3,2.895,132.0226667,9.269,1
51.12,2.935,132.0644333,9.269,1
65.64,2.981,132.1062,9.269,1
49.9,2.983,132.152129,9.269,1
60.27,2.961,132.2230323,9.269,1
69.12,2.906,132.2939355,9.269,1
70.28,2.857,132.3648387,9.269,1
64.08,2.83,132.4357419,9.269,1
65.96,2.805,132.4733333,9.269,1
74.04,2.81,132.4976,9.269,1
71.22,2.815,132.5218667,9.342,1
79.75,2.806,132.5461333,9.342,1
76.9,2.796,132.5667742,9.342,1
75.71,2.784,132.5825806,9.342,1
75.79,2.792,132.5983871,9.342,1
73.67,2.792,132.6141935,9.342,1
74.19,2.81,132.63,9.342,1
71.76,2.796,132.6616129,9.342,1
67.05,2.77,132.6932258,9.342,1
75.42,2.735,132.7248387,9.342,1
67.09,2.717,132.7564516,9.342,1
60.94,2.716,132.7670667,9.342,1
64.82,2.718,132.7619333,9.342,0
67.76,2.717,132.7568,9.331,0
54.73,2.776,132.7516667,9.331,1
52.02,2.878,132.7633548,9.331,1
47.12,2.919,132.8170968,9.331,1
55.85,2.938,132.8708387,9.331,1
42.05,2.938,132.9245806,9.331,1
43.17,2.961,132.9783226,9.331,1
45.26,3.03,132.9172,9.331,1
40.81,3.07,132.8369333,9.331,1
37.09,3.065,132.7566667,9.331,1
25.64,3.132,132.6764,9.331,1
27.4,3.139,132.6804516,9.331,1
28.16,3.15,132.7477419,9.331,1
26.1,3.177,132.8150323,9.331,0
30.1,3.193,132.8823226,9.131,0
22.69,3.215,132.9510645,9.131,0
22.55,3.232,133.0285161,9.131,0
14.84,3.243,133.1059677,9.131,0
20.79,3.24,133.1834194,9.131,1
24.3,3.255,133.260871,9.131,1
31.59,3.263,133.3701429,9.131,1
26.15,3.281,133.4921429,9.131,1
28.49,3.437,133.6141429,9.131,1
38.4,3.6,133.7361429,9.131,1
41.12,3.634,133.8492258,9.131,0
36.65,3.624,133.9587419,9.131,0
35.06,3.638,134.0682581,8.975,0
43.32,3.72,134.1777742,8.975,1
49.91,3.823,134.2784667,8.975,1
45.99,3.919,134.3571,8.975,1
58.82,3.988,134.4357333,8.975,1
54.17,4.078,134.5143667,8.975,1
58.48,4.095,134.593,8.975,1
57.55,4.101,134.6803871,8.975,1
64.6,4.034,134.7677742,8.975,1
70.9,3.973,134.8551613,8.975,1
69.49,3.924,134.9425484,8.975,1
63.23,3.873,135.0837333,8.975,1
67.41,3.851,135.2652667,8.975,1
69.75,3.815,135.4468,8.89,1
73.12,3.784,135.6283333,8.89,1
74.36,3.827,135.7837419,8.89,1
78.68,3.882,135.8738387,8.89,1
73.85,3.898,135.9639355,8.89,0
74.58,3.903,136.0540323,8.89,1
73.57,3.88,136.144129,8.89,0
69.24,3.82,136.183129,8.89,0
70.32,3.796,136.2136129,8.89,1
68.23,3.784,136.2440968,8.89,0
68.11,3.809,136.2745806,8.89,0
66.23,3.809,136.3145,8.89,0
60.44,3.758,136.367,8.89,0
69.01,3.684,136.4195,8.89,0
54.65,3.633,136.472,8.471,1
60.26,3.583,136.5150968,8.471,0
55.83,3.618,136.5017742,8.471,1
45.61,3.604,136.4884516,8.471,1
38.29,3.586,136.475129,8.471,1
45.69,3.57,136.4618065,8.471,1
47.88,3.571,136.4666667,8.471,1
41.97,3.536,136.4788,8.471,1
46.25,3.501,136.4909333,8.471,1
42.36,3.47,136.5030667,8.471,1
35.52,3.445,136.5335161,8.471,1
35.78,3.413,136.5883871,8.471,1
32.36,3.402,136.6432581,8.471,1
31.27,3.439,136.698129,8.075,1
35.25,3.523,136.753,8.075,0
24.2,3.542,136.8564194,8.075,0
30.44,3.568,136.9598387,8.075,0
37.62,3.633,137.0632581,8.075,1
32.83,3.655,137.1666774,8.075,1
32.87,3.703,137.2583103,8.075,1
36.34,3.751,137.3411034,8.075,1
33.59,3.827,137.4238966,8.075,1
38.1,3.876,137.5066897,8.075,1
45.84,3.867,137.5843871,8.075,1
58.06,3.889,137.6552903,8.075,1
45.35,3.921,137.7261935,8.075,1
43.8,3.957,137.7970968,8.304,1
47.75,4.025,137.868,8.304,1
60.88,4.046,137.9230667,8.304,1
50.43,4.023,137.9781333,8.304,1
49.66,3.991,138.0332,8.304,1
57.44,3.947,138.0882667,8.304,1
62.31,3.899,138.1065806,8.304,1
65.48,3.85,138.1101935,8.304,1
71.42,3.798,138.1138065,8.304,1
59.1,3.746,138.1174194,8.304,1
66.58,3.683,138.1295333,8.304,1
70.92,3.629,138.1629,8.304,1
70.17,3.577,138.1962667,8.304,1
76.08,3.538,138.2296333,8.535,1
75.09,3.561,138.263,8.535,1
77.43,3.61,138.2331935,8.535,1
72.97,3.701,138.2033871,8.535,0
72.67,3.698,138.1735806,8.535,1
75.7,3.772,138.1437742,8.535,1
73.25,3.84,138.1857097,8.535,1
68.52,3.874,138.2814516,8.535,1
70.09,3.884,138.3771935,8.535,1
71.85,3.921,138.4729355,8.535,1
64.45,3.988,138.5673,8.535,0
60.23,4.056,138.6534,8.535,1
58.24,4.018,138.7395,8.535,1
59.68,4.027,138.8256,8.243,1
50.97,4.029,138.9117,8.243,1
51.96,4.0,138.8336129,8.243,1
56.09,3.917,138.7281613,8.243,1
20.96,2.954,131.5279032,8.35,1
23.22,2.94,131.5866129,8.35,1
28.57,2.909,131.637,8.35,1
30.33,2.91,131.686,8.35,1
32.92,2.919,131.735,8.35,1
39.06,2.938,131.784,8.35,1
43.74,2.96,131.8242903,8.35,1
39.07,2.963,131.863129,8.35,1
45.26,2.957,131.9019677,8.185,1
55.66,2.992,131.9408065,8.185,1
49.67,3.01,131.9809,8.185,1
46.87,3.021,132.0226667,8.185,1
49.89,3.042,132.0644333,8.185,1
62.54,3.095,132.1062,8.185,1
46.53,3.112,132.152129,8.185,1
57.53,3.096,132.2230323,8.185,1
68.85,3.046,132.2939355,8.185,1
68.88,3.006,132.3648387,8.185,1
61.64,2.972,132.4357419,8.185,1
66.25,2.942,132.4733333,8.185,1
72.3,2.958,132.4976,8.185,1
66.25,2.958,132.5218667,8.099,1
78.22,2.94,132.5461333,8.099,1
74.6,2.933,132.5667742,8.099,1
74.68,2.924,132.5825806,8.099,1
72.83,2.932,132.5983871,8.099,1
74.2,2.942,132.6141935,8.099,1
72.71,2.923,132.63,8.099,1
72.22,2.913,132.6616129,8.099,1
66.4,2.885,132.6932258,8.099,1
74.69,2.86,132.7248387,8.099,1
63.36,2.837,132.7564516,8.099,1
58.68,2.846,132.7670667,8.099,1
63.43,2.837,132.7619333,8.099,1
59.91,2.84,132.7568,8.067,1
53.74,2.903,132.7516667,8.067,1
51.32,2.999,132.7633548,8.067,1
48.45,3.049,132.8170968,8.067,1
56.11,3.055,132.8708387,8.067,1
41.78,3.049,132.9245806,8.067,1
40.3,3.065,132.9783226,8.067,1
44.22,3.138,132.9172,8.067,1
42.62,3.186,132.8369333,8.067,1
36.64,3.2,132.7566667,8.067,1
25.12,3.255,132.6764,8.067,1
26.83,3.301,132.6804516,8.067,1
26.05,3.309,132.7477419,8.067,1
28.65,3.336,132.8150323,8.067,1
31.34,3.351,132.8823226,7.771,1
21.68,3.367,132.9510645,7.771,1
22.8,3.391,133.0285161,7.771,1
20.66,3.402,133.1059677,7.771,1
21.02,3.4,133.1834194,7.771,1
21.79,3.416,133.260871,7.771,1
34.74,3.42,133.3701429,7.771,1
23.24,3.452,133.4921429,7.771,1
29.28,3.605,133.6141429,7.771,1
35.59,3.752,133.7361429,7.771,1
40.32,3.796,133.8492258,7.771,1
33.26,3.789,133.9587419,7.771,1
30.68,3.811,134.0682581,7.658,1
41.26,3.895,134.1777742,7.658,1
48.67,3.981,134.2784667,7.658,1
41.66,4.061,134.3571,7.658,1
54.23,4.117,134.4357333,7.658,1
50.43,4.192,134.5143667,7.658,1
54.2,4.211,134.593,7.658,1
52.8,4.202,134.6803871,7.658,1
63.2,4.134,134.7677742,7.658,1
66.01,4.069,134.8551613,7.658,1
68.26,4.025,134.9425484,7.658,1
64.02,3.989,135.0837333,7.658,1
68.4,3.964,135.2652667,7.658,1
67.64,3.916,135.4468,7.806,1
73.2,3.886,135.6283333,7.806,1
73.7,3.915,135.7837419,7.806,1
79.37,3.972,135.8738387,7.806,1
74.86,4.004,135.9639355,7.806,1
73.84,4.02,136.0540323,7.806,1
70.92,3.995,136.144129,7.806,1
71.14,3.942,136.183129,7.806,1
69.34,3.906,136.2136129,7.806,1
69.27,3.879,136.2440968,7.806,1
68.28,3.93,136.2745806,7.806,1
62.76,3.937,136.3145,7.806,1
61.32,3.899,136.367,7.806,1
64.99,3.858,136.4195,7.806,1
53.1,3.775,136.472,7.866,1
61.86,3.744,136.5150968,7.866,1
52.05,3.757,136.5017742,7.866,1
46.49,3.757,136.4884516,7.866,1
44.97,3.738,136.475129,7.866,1
48.22,3.719,136.4618065,7.866,1
48.21,3.717,136.4666667,7.866,1
42.75,3.689,136.4788,7.866,1
45.67,3.666,136.4909333,7.866,1
40.18,3.627,136.5030667,7.866,1
37.07,3.611,136.5335161,7.866,1
36.09,3.587,136.5883871,7.866,1
31.65,3.566,136.6432581,7.866,1
31.84,3.585,136.698129,7.943,1
37.08,3.666,136.753,7.943,1
23.44,3.705,136.8564194,7.943,1
32.41,3.737,136.9598387,7.943,1
36.22,3.796,137.0632581,7.943,1
32.61,3.826,137.1666774,7.943,1
30.95,3.874,137.2583103,7.943,1
33.91,3.917,137.3411034,7.943,1
34.83,3.983,137.4238966,7.943,1
38.15,4.021,137.5066897,7.943,1
48.2,4.021,137.5843871,7.943,1
56.72,4.054,137.6552903,7.943,1
43.47,4.098,137.7261935,7.943,1
40.23,4.143,137.7970968,8.15,1
44.42,4.187,137.868,8.15,1
55.2,4.17,137.9230667,8.15,1
42.45,4.163,137.9781333,8.15,1
50.76,4.124,138.0332,8.15,1
55.33,4.055,138.0882667,8.15,1
58.81,4.029,138.1065806,8.15,1
67.79,3.979,138.1101935,8.15,1
68.18,3.915,138.1138065,8.15,1
60.19,3.871,138.1174194,8.15,1
68.19,3.786,138.1295333,8.15,1
75.83,3.722,138.1629,8.15,1
69.92,3.667,138.1962667,8.15,1
76.07,3.646,138.2296333,8.193,1
73.17,3.689,138.263,8.193,1
76.17,3.732,138.2331935,8.193,1
74.43,3.82,138.2033871,8.193,1
73.41,3.819,138.1735806,8.193,1
74.45,3.863,138.1437742,8.193,1
69.83,3.963,138.1857097,8.193,1
66.66,3.997,138.2814516,8.193,1
71.85,4.026,138.3771935,8.193,1
72.2,4.076,138.4729355,8.193,1
65.08,4.088,138.5673,8.193,1
60.62,4.203,138.6534,8.193,1
56.81,4.158,138.7395,8.193,1
59.86,4.151,138.8256,7.992,1
48.29,4.186,138.9117,7.992,1
53.44,4.153,138.8336129,7.992,1
56.49,4.071,138.7281613,7.992,1
25.92,2.784,204.2471935,8.187,1
22.12,2.773,204.3857472,8.187,1
25.43,2.745,204.4321004,8.187,1
32.32,2.754,204.4630869,8.187,1
31.75,2.777,204.4940734,8.187,1
43.82,2.818,204.5250598,8.187,1
47.32,2.844,204.3782258,8.187,1
50.49,2.854,204.201755,8.187,1
51.0,2.85,204.0252842,7.856,1
65.1,2.869,203.8488134,7.856,1
55.43,2.899,203.7307486,7.856,1
50.65,2.902,203.6905586,7.856,1
54.75,2.921,203.6503685,7.856,1
66.74,2.966,203.6101784,7.856,1
55.91,2.982,203.6133915,7.856,1
60.38,2.958,203.8770235,7.856,1
70.97,2.899,204.1406556,7.856,1
72.52,2.847,204.4042877,7.856,1
67.32,2.809,204.6679198,7.856,1
72.62,2.78,204.670036,7.856,1
75.17,2.808,204.5675459,7.856,1
70.1,2.815,204.4650559,7.527,1
78.09,2.793,204.3625658,7.527,1
75.14,2.783,204.3571656,7.527,1
77.75,2.771,204.4812188,7.527,1
76.03,2.781,204.605272,7.527,1
74.57,2.784,204.7293252,7.527,1
75.98,2.805,204.8533784,7.527,1
75.34,2.779,204.8217044,7.527,1
70.51,2.755,204.7900305,7.527,1
75.5,2.715,204.7583566,7.527,1
65.02,2.699,204.7266827,7.527,1
65.28,2.706,204.7513279,7.527,1
69.37,2.713,204.8182126,7.527,1
61.08,2.707,204.8850973,7.484,1
51.5,2.764,204.951982,7.484,1
59.17,2.868,205.0137637,7.484,1
50.52,2.917,205.0627881,7.484,1
57.56,2.921,205.1118126,7.484,1
42.78,2.917,205.160837,7.484,1
42.38,2.931,205.2098614,7.484,1
45.88,3.0,205.0992811,7.484,1
46.66,3.039,204.9621,7.484,1
35.47,3.046,204.8249189,7.484,1
24.27,3.109,204.6877378,7.484,1
24.07,3.14,204.6321194,7.484,1
25.17,3.141,204.6376731,7.484,1
28.85,3.179,204.6432267,7.484,1
31.43,3.193,204.6487803,7.343,1
20.39,3.205,204.7026042,7.343,1
27.43,3.229,205.0460497,7.343,1
23.21,3.237,205.3894952,7.343,1
28.58,3.231,205.7329407,7.343,1
25.38,3.239,206.0763862,7.343,1
42.95,3.245,206.3694701,7.343,1
33.2,3.274,206.6424093,7.343,1
37.33,3.433,206.9153485,7.343,1
39.53,3.582,207.1882876,7.343,1
44.8,3.631,207.4283845,7.343,1
44.83,3.625,207.6553444,7.343,1
32.43,3.638,207.8823043,7.287,1
47.09,3.72,208.1092642,7.287,1
55.0,3.821,208.3172811,7.287,1
52.56,3.892,208.4779405,7.287,1
62.97,3.962,208.6386,7.287,1
53.41,4.046,208.7992595,7.287,1
62.26,4.066,208.9599189,7.287,1
59.01,4.062,208.7583165,7.287,1
69.12,3.985,208.556714,7.287,1
73.51,3.922,208.3551116,7.287,1
73.64,3.881,208.1535092,7.287,1
66.41,3.842,208.1265604,7.287,1
72.4,3.804,208.2306018,7.287,1
69.66,3.748,208.3346432,7.274,1
74.69,3.711,208.4386847,7.274,1
74.88,3.76,208.5309337,7.274,1
78.89,3.811,208.5937018,7.274,1
77.47,3.829,208.6564699,7.274,1
77.8,3.842,208.719238,7.274,1
73.52,3.812,208.7820061,7.274,1
71.25,3.747,208.8424359,7.274,1
70.15,3.704,208.902476,7.274,1
70.82,3.703,208.9625161,7.274,1
68.74,3.738,209.0225562,7.274,1
64.02,3.742,209.1893892,7.274,1
62.15,3.711,209.4986126,7.274,1
63.44,3.645,209.807836,7.274,1
52.42,3.583,210.1170595,7.082,1
62.54,3.541,210.4027602,7.082,1
53.69,3.57,210.5473252,7.082,1
49.36,3.569,210.6918901,7.082,1
43.88,3.551,210.8364551,7.082,1
47.27,3.53,210.9810201,7.082,1
49.3,3.53,211.1847207,7.082,1
46.38,3.492,211.4120757,7.082,1
46.32,3.452,211.6394306,7.082,1
41.64,3.415,211.8667856,7.082,1
37.16,3.413,212.0685039,7.082,1
40.19,3.389,212.2360401,7.082,1
36.35,3.389,212.4035763,7.082,1
33.42,3.422,212.5711125,6.961,1
37.79,3.513,212.7386486,6.961,1
27.65,3.533,212.8336399,6.961,1
37.19,3.567,212.9286312,6.961,1
39.93,3.617,213.0236225,6.961,1
33.47,3.64,213.1186138,6.961,1
31.11,3.695,213.2732106,6.961,1
39.79,3.739,213.4725116,6.961,1
39.98,3.816,213.6718127,6.961,1
41.14,3.848,213.8711137,6.961,1
53.73,3.862,214.0167132,6.961,1
66.11,3.9,214.0907105,6.961,1
51.52,3.953,214.1647079,6.961,1
50.06,3.996,214.2387053,7.139,1
45.68,4.044,214.3127027,7.139,1
60.11,4.027,214.3675045,7.139,1
47.64,4.004,214.4223063,7.139,1
62.74,3.951,214.4771081,7.139,1
63.19,3.889,214.5319099,7.139,1
60.99,3.848,214.5485571,7.139,1
70.04,3.798,214.5499425,7.139,1
73.67,3.742,214.5513278,7.139,1
62.01,3.689,214.5527132,7.139,1
71.51,3.62,214.5653243,7.139,1
76.51,3.564,214.606,7.139,1
74.15,3.506,214.6466757,7.139,1
79.2,3.475,214.6873514,7.28,1
78.27,3.523,214.728027,7.28,1
76.04,3.567,214.7331351,7.28,1
74.6,3.647,214.7382432,7.28,1
74.73,3.654,214.7433514,7.28,1
75.4,3.722,214.7484595,7.28,1
69.57,3.807,214.825578,7.28,1
68.27,3.834,214.9567044,7.28,1
72.66,3.867,215.0878309,7.28,1
76.36,3.911,215.2189573,7.28,1
64.84,3.948,215.3583757,7.28,1
60.94,4.038,215.5475459,7.28,1
58.65,3.997,215.7367162,7.28,1
60.77,3.985,215.9258865,7.293,1
47.2,4.0,216.1150568,7.293,1
56.26,3.969,216.1464699,7.293,1
60.04,3.882,216.1515902,7.293,1
39.05,2.572,210.7526053,8.324,0
37.77,2.548,210.8979935,8.324,0
39.75,2.514,210.9451605,8.324,0
45.31,2.561,210.9759573,8.324,0
48.61,2.625,211.0067542,8.324,0
57.1,2.667,211.037551,8.324,0
54.68,2.72,210.8733316,8.324,0
51.66,2.732,210.6766095,8.324,0
64.12,2.719,210.4798874,8.2,0
65.74,2.77,210.2831653,8.2,0
67.87,2.808,210.1495463,8.2,0
64.21,2.795,210.1000648,8.2,0
66.93,2.78,210.0505833,8.2,0
70.87,2.835,210.0011018,8.2,0
73.08,2.854,209.9984585,8.2,0
74.24,2.826,210.2768443,8.2,0
80.94,2.759,210.5552301,8.2,0
82.68,2.705,210.833616,8.2,0
83.51,2.668,211.1120018,8.2,0
86.18,2.637,211.1096543,8.2,0
87.01,2.653,210.9950134,8.2,0
82.29,2.669,210.8803726,8.099,0
81.67,2.642,210.7657317,8.099,0
85.61,2.623,210.7577954,8.099,0
87.17,2.608,210.8921319,8.099,0
83.59,2.64,211.0264684,8.099,0
90.3,2.627,211.1608049,8.099,0
89.65,2.692,211.2951413,8.099,0
89.58,2.664,211.2596586,8.099,0
86.2,2.619,211.2241759,8.099,0
82.57,2.577,211.1886931,8.099,0
79.3,2.565,211.1532104,8.099,0
83.03,2.582,211.1806415,8.099,0
80.79,2.624,211.2552578,8.099,0
70.28,2.603,211.3298742,8.163,0
65.76,2.633,211.4044906,8.163,0
68.61,2.72,211.4713286,8.163,0
70.72,2.725,211.5187208,8.163,0
67.51,2.716,211.5661131,8.163,0
58.71,2.689,211.6135053,8.163,0
60.95,2.728,211.6608975,8.163,0
51.71,2.771,211.5470304,8.163,0
62.96,2.735,211.4062867,8.163,1
50.43,2.708,211.265543,8.163,0
46.35,2.843,211.1247993,8.163,0
48.63,2.869,211.0645458,8.163,1
51.29,2.886,211.0646599,8.163,1
47.19,2.943,211.064774,8.163,0
44.24,2.976,211.0648881,8.028,0
34.14,2.983,211.1176713,8.028,0
42.72,3.016,211.4864691,8.028,0
44.04,3.01,211.8552668,8.028,0
36.33,2.989,212.2240646,8.028,0
34.61,3.022,212.5928624,8.028,0
59.87,3.045,212.9033115,8.028,0
61.27,3.065,213.190421,8.028,0
59.52,3.288,213.4775305,8.028,0
54.69,3.459,213.7646401,8.028,0
63.26,3.488,214.0156238,8.028,0
70.33,3.473,214.2521573,8.028,0
56.36,3.524,214.4886908,7.931,0
68.62,3.622,214.7252242,7.931,0
71.01,3.743,214.9420631,7.931,0
70.79,3.807,215.1096657,7.931,0
70.19,3.81,215.2772683,7.931,0
61.87,3.906,215.4448709,7.931,0
75.04,3.899,215.6124735,7.931,0
68.36,3.907,215.3834778,7.931,0
76.86,3.786,215.1544822,7.931,0
83.82,3.699,214.9254865,7.931,0
84.71,3.648,214.6964908,7.931,0
87.54,3.637,214.6513538,7.931,0
85.72,3.594,214.7441108,7.931,0
87.57,3.524,214.8368678,7.852,0
89.16,3.48,214.9296249,7.852,0
91.05,3.575,215.0134426,7.852,0
90.27,3.651,215.0749122,7.852,0
91.56,3.682,215.1363819,7.852,0
